speech_id,year,sense,count,n
950296966,1978,newspaper,0,9
950297006,1978,ship,0,10
950297006,1978,observe,0,10
950297006,1978,newspaper,10,10
950298338,1978,ship,0,10
950298338,1978,observe,10,10
950298338,1978,newspaper,0,10
950299630,1978,ship,0,10
950299630,1978,observe,9,10
950299630,1978,newspaper,0,10
950299929,1978,ship,0,9
950299929,1978,observe,9,9
950299929,1978,newspaper,0,9
950300252,1978,ship,0,19
950300252,1978,observe,16,19
950300252,1978,newspaper,2,19
950300651,1978,ship,2,18
950300651,1978,observe,1,18
950300651,1978,newspaper,15,18
950300990,1978,ship,0,9
950300990,1978,observe,9,9
950300990,1978,newspaper,0,9
950300992,1978,ship,0,10
950300992,1978,observe,10,10
950300992,1978,newspaper,0,10
950300994,1978,ship,0,10
950300994,1978,observe,10,10
950300994,1978,newspaper,0,10
950301009,1978,ship,0,9
950301009,1978,observe,8,9
950301009,1978,newspaper,1,9
950301011,1978,ship,0,9
950301011,1978,observe,9,9
950301011,1978,newspaper,0,9
950301246,1978,ship,0,9
950301246,1978,observe,8,9
950301246,1978,newspaper,1,9
950301249,1978,ship,0,20
950301249,1978,observe,20,20
950301249,1978,newspaper,0,20
950301543,1978,ship,0,9
950301543,1978,observe,9,9
950301543,1978,newspaper,0,9
950301633,1978,ship,0,9
950301633,1978,observe,9,9
950301633,1978,newspaper,0,9
950302122,1978,ship,1,10
950302122,1978,observe,9,10
950302122,1978,newspaper,0,10
950302486,1978,ship,0,10
950302486,1978,observe,10,10
950302486,1978,newspaper,0,10
950302578,1978,ship,0,9
950302578,1978,observe,9,9
950302578,1978,newspaper,0,9
950302749,1978,ship,0,20
950302749,1978,observe,1,20
950302749,1978,newspaper,19,20
950303020,1978,ship,0,9
950303020,1978,observe,0,9
950303020,1978,newspaper,9,9
950303537,1978,ship,0,10
950303537,1978,observe,10,10
950303537,1978,newspaper,0,10
950303847,1978,ship,0,10
950303847,1978,observe,0,10
950303847,1978,newspaper,0,10
950303974,1978,ship,0,9
950303974,1978,observe,7,9
950303974,1978,newspaper,2,9
950305946,1978,ship,0,9
950305946,1978,observe,9,9
950305946,1978,newspaper,0,9
950306561,1978,ship,0,18
950306561,1978,observe,14,18
950306561,1978,newspaper,4,18
950308077,1978,ship,0,9
950308077,1978,observe,9,9
950308077,1978,newspaper,0,9
950308214,1978,ship,0,10
950308214,1978,observe,10,10
950308214,1978,newspaper,0,10
950308306,1978,ship,0,9
950308306,1978,observe,8,9
950308306,1978,newspaper,1,9
950308405,1978,ship,0,10
950308405,1978,observe,9,10
950308405,1978,newspaper,1,10
950308448,1978,ship,0,10
950308448,1978,observe,3,10
950308448,1978,newspaper,0,10
950309078,1978,ship,0,9
950309078,1978,observe,9,9
950309078,1978,newspaper,0,9
950309977,1978,ship,0,9
950309977,1978,observe,8,9
950309977,1978,newspaper,1,9
950309981,1978,ship,0,10
950309981,1978,observe,10,10
950309981,1978,newspaper,0,10
950310280,1978,ship,0,9
950310280,1978,observe,8,9
950310280,1978,newspaper,1,9
950310340,1978,ship,0,20
950310340,1978,observe,20,20
950310340,1978,newspaper,0,20
950310388,1978,ship,0,9
950310388,1978,observe,7,9
950310388,1978,newspaper,1,9
950310406,1978,ship,0,10
950310406,1978,observe,10,10
950310406,1978,newspaper,0,10
950310410,1978,ship,0,9
950310410,1978,observe,8,9
950310410,1978,newspaper,1,9
950310456,1978,ship,0,9
950310456,1978,observe,9,9
950310456,1978,newspaper,0,9
950310987,1978,ship,0,9
950310987,1978,observe,6,9
950310987,1978,newspaper,3,9
950311280,1978,ship,0,9
950311280,1978,observe,8,9
950311280,1978,newspaper,1,9
950311296,1978,ship,0,19
950311296,1978,observe,18,19
950311296,1978,newspaper,1,19
950312609,1978,ship,0,10
950312609,1978,observe,10,10
950312609,1978,newspaper,0,10
950312792,1978,ship,0,9
950312792,1978,observe,9,9
950312792,1978,newspaper,0,9
950312873,1978,ship,0,10
950312873,1978,observe,10,10
950312873,1978,newspaper,0,10
950313630,1978,ship,0,10
950313630,1978,observe,10,10
950313630,1978,newspaper,0,10
950315161,1978,ship,0,10
950315161,1978,observe,10,10
950315161,1978,newspaper,0,10
950315393,1978,ship,0,10
950315393,1978,observe,10,10
950315393,1978,newspaper,0,10
950316165,1978,ship,0,30
950316165,1978,observe,0,30
950316165,1978,newspaper,29,30
950316175,1978,ship,3,10
950316175,1978,observe,0,10
950316175,1978,newspaper,7,10
950318554,1978,ship,0,9
950318554,1978,observe,8,9
950318554,1978,newspaper,1,9
950319189,1978,ship,0,19
950319189,1978,observe,18,19
950319189,1978,newspaper,1,19
950319346,1978,ship,3,10
950319346,1978,observe,7,10
950319346,1978,newspaper,0,10
950319903,1978,ship,0,30
950319903,1978,observe,29,30
950319903,1978,newspaper,1,30
950320536,1978,ship,0,9
950320536,1978,observe,9,9
950320536,1978,newspaper,0,9
950321049,1978,ship,0,9
950321049,1978,observe,9,9
950321049,1978,newspaper,0,9
950321185,1978,ship,0,9
950321185,1978,observe,8,9
950321185,1978,newspaper,1,9
950321338,1978,ship,0,10
950321338,1978,observe,5,10
950321338,1978,newspaper,0,10
950322382,1978,ship,0,9
950322382,1978,observe,9,9
950322382,1978,newspaper,0,9
950322580,1978,ship,0,9
950322580,1978,observe,9,9
950322580,1978,newspaper,0,9
950323656,1978,ship,0,9
950323656,1978,observe,0,9
950323656,1978,newspaper,9,9
950324278,1978,ship,0,10
950324278,1978,observe,10,10
950324278,1978,newspaper,0,10
950326008,1978,ship,0,10
950326008,1978,observe,10,10
950326008,1978,newspaper,0,10
950326484,1978,ship,0,9
950326484,1978,observe,8,9
950326484,1978,newspaper,1,9
950326718,1978,ship,0,9
950326718,1978,observe,6,9
950326718,1978,newspaper,3,9
950328140,1978,ship,0,9
950328140,1978,observe,8,9
950328140,1978,newspaper,1,9
950332141,1978,ship,0,9
950332141,1978,observe,9,9
950332141,1978,newspaper,0,9
950333678,1978,ship,0,9
950333678,1978,observe,9,9
950333678,1978,newspaper,0,9
950335205,1978,ship,1,9
950335205,1978,observe,0,9
950335205,1978,newspaper,8,9
950336899,1978,ship,0,18
950336899,1978,observe,15,18
950336899,1978,newspaper,3,18
950338383,1978,ship,0,9
950338383,1978,observe,0,9
950338383,1978,newspaper,9,9
950339975,1978,ship,9,10
950339975,1978,observe,1,10
950339975,1978,newspaper,0,10
950340006,1978,ship,0,9
950340006,1978,observe,8,9
950340006,1978,newspaper,1,9
950340883,1978,ship,0,27
950340883,1978,observe,15,27
950340883,1978,newspaper,3,27
950341062,1978,ship,0,9
950341062,1978,observe,0,9
950341062,1978,newspaper,9,9
950341126,1978,ship,0,9
950341126,1978,observe,1,9
950341126,1978,newspaper,8,9
950341423,1978,ship,0,10
950341423,1978,observe,10,10
950341423,1978,newspaper,0,10
950341958,1978,ship,0,9
950341958,1978,observe,7,9
950341958,1978,newspaper,2,9
950343483,1978,ship,0,19
950343483,1978,observe,17,19
950343483,1978,newspaper,2,19
950343486,1978,ship,0,10
950343486,1978,observe,10,10
950343486,1978,newspaper,0,10
950343920,1978,ship,0,9
950343920,1978,observe,9,9
950343920,1978,newspaper,0,9
950345952,1978,ship,0,9
950345952,1978,observe,9,9
950345952,1978,newspaper,0,9
950347169,1978,ship,0,9
950347169,1978,observe,0,9
950347169,1978,newspaper,9,9
950347173,1978,ship,10,19
950347173,1978,observe,0,19
950347173,1978,newspaper,9,19
950347839,1978,ship,0,9
950347839,1978,observe,9,9
950347839,1978,newspaper,0,9
950347945,1978,ship,0,10
950347945,1978,observe,10,10
950347945,1978,newspaper,0,10
950347951,1978,ship,1,9
950347951,1978,observe,7,9
950347951,1978,newspaper,1,9
950348284,1978,ship,0,9
950348284,1978,observe,8,9
950348284,1978,newspaper,1,9
950349081,1978,ship,0,10
950349081,1978,observe,9,10
950349081,1978,newspaper,1,10
950349126,1978,ship,0,10
950349126,1978,observe,10,10
950349126,1978,newspaper,0,10
950349135,1978,ship,0,10
950349135,1978,observe,10,10
950349135,1978,newspaper,0,10
950349173,1978,ship,0,10
950349173,1978,observe,0,10
950349173,1978,newspaper,10,10
950349202,1978,ship,0,9
950349202,1978,observe,9,9
950349202,1978,newspaper,0,9
950349210,1978,ship,0,10
950349210,1978,observe,0,10
950349210,1978,newspaper,10,10
950349671,1978,ship,1,18
950349671,1978,observe,13,18
950349671,1978,newspaper,3,18
950350042,1978,ship,0,9
950350042,1978,observe,7,9
950350042,1978,newspaper,2,9
950352473,1978,ship,0,10
950352473,1978,observe,10,10
950352473,1978,newspaper,0,10
950354272,1978,ship,0,9
950354272,1978,observe,7,9
950354272,1978,newspaper,2,9
950354600,1978,ship,0,9
950354600,1978,observe,9,9
950354600,1978,newspaper,0,9
950354614,1978,ship,0,9
950354614,1978,observe,0,9
950354614,1978,newspaper,9,9
950355153,1978,ship,0,9
950355153,1978,observe,8,9
950355153,1978,newspaper,1,9
950355162,1978,ship,1,10
950355162,1978,observe,9,10
950355162,1978,newspaper,0,10
950355266,1978,ship,0,19
950355266,1978,observe,18,19
950355266,1978,newspaper,1,19
950355338,1978,ship,0,10
950355338,1978,observe,8,10
950355338,1978,newspaper,1,10
950355342,1978,ship,0,10
950355342,1978,observe,9,10
950355342,1978,newspaper,1,10
950355444,1978,ship,0,10
950355444,1978,observe,10,10
950355444,1978,newspaper,0,10
950355447,1978,ship,0,10
950355447,1978,observe,10,10
950355447,1978,newspaper,0,10
950356566,1978,ship,0,10
950356566,1978,observe,10,10
950356566,1978,newspaper,0,10
950357587,1978,ship,0,18
950357587,1978,observe,0,18
950357587,1978,newspaper,18,18
950357716,1978,ship,0,10
950357716,1978,observe,10,10
950357716,1978,newspaper,0,10
950359676,1978,ship,0,9
950359676,1978,observe,0,9
950359676,1978,newspaper,9,9
950360201,1978,ship,0,9
950360201,1978,observe,8,9
950360201,1978,newspaper,1,9
950360312,1978,ship,0,9
950360312,1978,observe,8,9
950360312,1978,newspaper,1,9
950360442,1978,ship,3,18
950360442,1978,observe,0,18
950360442,1978,newspaper,15,18
950361031,1978,ship,0,18
950361031,1978,observe,17,18
950361031,1978,newspaper,1,18
950361303,1978,ship,0,9
950361303,1978,observe,9,9
950361303,1978,newspaper,0,9
950361316,1978,ship,1,18
950361316,1978,observe,0,18
950361316,1978,newspaper,17,18
950361806,1978,ship,0,10
950361806,1978,observe,9,10
950361806,1978,newspaper,1,10
950361809,1978,ship,0,9
950361809,1978,observe,8,9
950361809,1978,newspaper,1,9
950362583,1978,ship,0,10
950362583,1978,observe,2,10
950362583,1978,newspaper,8,10
950362950,1978,ship,0,20
950362950,1978,observe,20,20
950362950,1978,newspaper,0,20
950363915,1978,ship,0,10
950363915,1978,observe,8,10
950363915,1978,newspaper,0,10
950364067,1978,ship,0,20
950364067,1978,observe,19,20
950364067,1978,newspaper,1,20
950365430,1978,ship,0,9
950365430,1978,observe,9,9
950365430,1978,newspaper,0,9
950366540,1978,ship,0,18
950366540,1978,observe,18,18
950366540,1978,newspaper,0,18
950366782,1978,ship,0,48
950366782,1978,observe,43,48
950366782,1978,newspaper,4,48
950366883,1978,ship,0,9
950366883,1978,observe,8,9
950366883,1978,newspaper,1,9
950366997,1978,ship,0,10
950366997,1978,observe,10,10
950366997,1978,newspaper,0,10
950368345,1978,ship,0,18
950368345,1978,observe,18,18
950368345,1978,newspaper,0,18
950368547,1978,ship,0,9
950368547,1978,observe,7,9
950368547,1978,newspaper,2,9
950368698,1978,ship,2,10
950368698,1978,observe,0,10
950368698,1978,newspaper,8,10
950368749,1978,ship,0,9
950368749,1978,observe,9,9
950368749,1978,newspaper,0,9
950370613,1978,ship,0,10
950370613,1978,observe,10,10
950370613,1978,newspaper,0,10
950370622,1978,ship,1,18
950370622,1978,observe,1,18
950370622,1978,newspaper,16,18
950370771,1978,ship,0,10
950370771,1978,observe,8,10
950370771,1978,newspaper,2,10
950370840,1978,ship,0,10
950370840,1978,observe,9,10
950370840,1978,newspaper,1,10
950371088,1978,ship,0,10
950371088,1978,observe,10,10
950371088,1978,newspaper,0,10
950371091,1978,ship,0,10
950371091,1978,observe,10,10
950371091,1978,newspaper,0,10
950371161,1978,ship,0,10
950371161,1978,observe,9,10
950371161,1978,newspaper,1,10
950371169,1978,ship,0,9
950371169,1978,observe,8,9
950371169,1978,newspaper,1,9
950371182,1978,ship,0,10
950371182,1978,observe,10,10
950371182,1978,newspaper,0,10
950372021,1978,ship,0,10
950372021,1978,observe,10,10
950372021,1978,newspaper,0,10
950373214,1978,ship,0,10
950373214,1978,observe,9,10
950373214,1978,newspaper,1,10
950373233,1978,ship,0,9
950373233,1978,observe,9,9
950373233,1978,newspaper,0,9
950374087,1978,ship,2,36
950374087,1978,observe,0,36
950374087,1978,newspaper,34,36
950374138,1978,ship,0,9
950374138,1978,observe,0,9
950374138,1978,newspaper,9,9
950374941,1978,ship,0,10
950374941,1978,observe,10,10
950374941,1978,newspaper,0,10
950375188,1978,ship,0,10
950375188,1978,observe,9,10
950375188,1978,newspaper,1,10
950375204,1978,ship,0,9
950375204,1978,observe,8,9
950375204,1978,newspaper,1,9
950375283,1978,ship,0,10
950375283,1978,observe,9,10
950375283,1978,newspaper,1,10
950375919,1978,ship,0,18
950375919,1978,observe,17,18
950375919,1978,newspaper,1,18
950376251,1978,ship,3,30
950376251,1978,observe,3,30
950376251,1978,newspaper,24,30
950377090,1978,ship,0,9
950377090,1978,observe,8,9
950377090,1978,newspaper,1,9
950377126,1978,ship,0,10
950377126,1978,observe,0,10
950377126,1978,newspaper,9,10
950377136,1978,ship,1,9
950377136,1978,observe,0,9
950377136,1978,newspaper,8,9
950377463,1978,ship,0,10
950377463,1978,observe,10,10
950377463,1978,newspaper,0,10
950377500,1978,ship,0,9
950377500,1978,observe,6,9
950377500,1978,newspaper,3,9
950377737,1978,ship,0,10
950377737,1978,observe,9,10
950377737,1978,newspaper,1,10
950377920,1978,ship,1,10
950377920,1978,observe,8,10
950377920,1978,newspaper,0,10
950378166,1978,ship,0,19
950378166,1978,observe,19,19
950378166,1978,newspaper,0,19
950378479,1978,ship,0,9
950378479,1978,observe,9,9
950378479,1978,newspaper,0,9
950378638,1978,ship,0,10
950378638,1978,observe,10,10
950378638,1978,newspaper,0,10
950379071,1978,ship,0,9
950379071,1978,observe,0,9
950379071,1978,newspaper,9,9
950380194,1978,ship,0,9
950380194,1978,observe,9,9
950380194,1978,newspaper,0,9
950380284,1978,ship,0,9
950380284,1978,observe,9,9
950380284,1978,newspaper,0,9
950380364,1978,ship,0,9
950380364,1978,observe,0,9
950380364,1978,newspaper,9,9
950381075,1978,ship,0,18
950381075,1978,observe,1,18
950381075,1978,newspaper,17,18
950381295,1978,ship,0,10
950381295,1978,observe,10,10
950381295,1978,newspaper,0,10
950381968,1978,ship,0,10
950381968,1978,observe,0,10
950381968,1978,newspaper,10,10
950382896,1978,ship,0,9
950382896,1978,observe,8,9
950382896,1978,newspaper,1,9
950382900,1978,ship,0,10
950382900,1978,observe,9,10
950382900,1978,newspaper,1,10
950383864,1978,ship,0,10
950383864,1978,observe,10,10
950383864,1978,newspaper,0,10
950383898,1978,ship,0,10
950383898,1978,observe,8,10
950383898,1978,newspaper,2,10
950387685,1978,ship,0,20
950387685,1978,observe,18,20
950387685,1978,newspaper,2,20
950390305,1978,ship,0,10
950390305,1978,observe,9,10
950390305,1978,newspaper,1,10
950390315,1978,ship,0,10
950390315,1978,observe,10,10
950390315,1978,newspaper,0,10
950390317,1978,ship,3,10
950390317,1978,observe,0,10
950390317,1978,newspaper,7,10
950390626,1978,ship,1,9
950390626,1978,observe,8,9
950390626,1978,newspaper,0,9
950390637,1978,ship,0,10
950390637,1978,observe,9,10
950390637,1978,newspaper,0,10
950392211,1978,ship,0,18
950392211,1978,observe,18,18
950392211,1978,newspaper,0,18
950392219,1978,ship,0,10
950392219,1978,observe,10,10
950392219,1978,newspaper,0,10
950392232,1978,ship,0,9
950392232,1978,observe,8,9
950392232,1978,newspaper,1,9
950392418,1978,ship,0,9
950392418,1978,observe,7,9
950392418,1978,newspaper,1,9
950392644,1978,ship,2,10
950392644,1978,observe,2,10
950392644,1978,newspaper,0,10
950393802,1978,ship,0,9
950393802,1978,observe,8,9
950393802,1978,newspaper,1,9
950393985,1978,ship,0,10
950393985,1978,observe,9,10
950393985,1978,newspaper,1,10
950396908,1978,ship,1,9
950396908,1978,observe,0,9
950396908,1978,newspaper,8,9
950398087,1978,ship,0,10
950398087,1978,observe,9,10
950398087,1978,newspaper,1,10
950398094,1978,ship,0,10
950398094,1978,observe,10,10
950398094,1978,newspaper,0,10
950398299,1978,ship,0,10
950398299,1978,observe,10,10
950398299,1978,newspaper,0,10
950398646,1978,ship,0,9
950398646,1978,observe,8,9
950398646,1978,newspaper,1,9
950399925,1978,ship,0,9
950399925,1978,observe,8,9
950399925,1978,newspaper,1,9
950400107,1978,ship,0,9
950400107,1978,observe,9,9
950400107,1978,newspaper,0,9
950400108,1978,ship,0,9
950400108,1978,observe,9,9
950400108,1978,newspaper,0,9
950400843,1978,ship,0,10
950400843,1978,observe,0,10
950400843,1978,newspaper,2,10
950400931,1978,ship,0,9
950400931,1978,observe,9,9
950400931,1978,newspaper,0,9
950401182,1978,ship,0,9
950401182,1978,observe,9,9
950401182,1978,newspaper,0,9
950401301,1978,ship,0,18
950401301,1978,observe,8,18
950401301,1978,newspaper,10,18
950401307,1978,ship,0,9
950401307,1978,observe,8,9
950401307,1978,newspaper,1,9
950402018,1978,ship,0,9
950402018,1978,observe,8,9
950402018,1978,newspaper,1,9
950402391,1978,ship,0,9
950402391,1978,observe,9,9
950402391,1978,newspaper,0,9
950403948,1978,ship,0,10
950403948,1978,observe,9,10
950403948,1978,newspaper,0,10
950404719,1978,ship,12,47
950404719,1978,observe,21,47
950404719,1978,newspaper,10,47
950405098,1978,ship,2,18
950405098,1978,observe,8,18
950405098,1978,newspaper,5,18
950405118,1978,ship,1,9
950405118,1978,observe,0,9
950405118,1978,newspaper,8,9
950405140,1978,ship,0,9
950405140,1978,observe,8,9
950405140,1978,newspaper,1,9
950407387,1978,ship,0,9
950407387,1978,observe,1,9
950407387,1978,newspaper,8,9
950407675,1978,ship,0,9
950407675,1978,observe,7,9
950407675,1978,newspaper,1,9
950407814,1978,ship,0,9
950407814,1978,observe,8,9
950407814,1978,newspaper,1,9
960000737,1979,ship,0,9
960000737,1979,observe,9,9
960000737,1979,newspaper,0,9
960000888,1979,ship,0,9
960000888,1979,observe,9,9
960000888,1979,newspaper,0,9
960000906,1979,ship,0,9
960000906,1979,observe,0,9
960000906,1979,newspaper,9,9
960002130,1979,ship,0,18
960002130,1979,observe,17,18
960002130,1979,newspaper,1,18
960002149,1979,ship,0,37
960002149,1979,observe,34,37
960002149,1979,newspaper,3,37
960002157,1979,ship,0,10
960002157,1979,observe,10,10
960002157,1979,newspaper,0,10
960002344,1979,ship,3,10
960002344,1979,observe,2,10
960002344,1979,newspaper,5,10
960002553,1979,ship,0,9
960002553,1979,observe,9,9
960002553,1979,newspaper,0,9
960003033,1979,ship,2,18
960003033,1979,observe,12,18
960003033,1979,newspaper,3,18
960003118,1979,ship,0,9
960003118,1979,observe,1,9
960003118,1979,newspaper,8,9
960003514,1979,ship,1,75
960003514,1979,observe,68,75
960003514,1979,newspaper,4,75
960005061,1979,ship,0,9
960005061,1979,observe,8,9
960005061,1979,newspaper,1,9
960005866,1979,ship,0,9
960005866,1979,observe,9,9
960005866,1979,newspaper,0,9
960008283,1979,ship,0,9
960008283,1979,observe,8,9
960008283,1979,newspaper,0,9
960008419,1979,ship,0,10
960008419,1979,observe,10,10
960008419,1979,newspaper,0,10
960008420,1979,ship,0,10
960008420,1979,observe,9,10
960008420,1979,newspaper,1,10
960008636,1979,ship,0,9
960008636,1979,observe,8,9
960008636,1979,newspaper,1,9
960008666,1979,ship,0,9
960008666,1979,observe,7,9
960008666,1979,newspaper,2,9
960009217,1979,ship,0,9
960009217,1979,observe,9,9
960009217,1979,newspaper,0,9
960009716,1979,ship,1,18
960009716,1979,observe,16,18
960009716,1979,newspaper,1,18
960010998,1979,ship,0,9
960010998,1979,observe,1,9
960010998,1979,newspaper,8,9
960011002,1979,ship,0,9
960011002,1979,observe,8,9
960011002,1979,newspaper,1,9
